tweet_date,tweet,sentiment,
5/5/2021 21:02,شروع  رشتا ان ميچوئر ھوندا آھن  ماڻھو ميچوئر، وقت سان گڏ رشتا ميچوئر ٿيڻ لڳا ٿا تہ ماڻھو ان ميچوئر ٿيڻ شروع ٿيندا آھن. ,,
5/5/2021 19:44,موالي ڌڪ ڪري ويس  ,,
5/5/2021 19:39,ھڪ ملان موالي کي خيرات  ۱۰ رپيا ڏيندي چيو تہ، ھاڻي انھن پسئن مان نشو نہ ڪجان، ٻارن لاءِ ڪجھ وٺي وڃ، موالي چيو سائي… ,,
5/5/2021 16:27,اوڪي ٻيھار ملبو ,,
5/5/2021 16:18,نہ ورلڊ وائيڊ اشو آ ,,
5/5/2021 16:16,مسئلو آھي ٽوئيٽر سان ڪو. سو ھي پروگرام سڀاڻ يا ٻي ڪنھن ڏينھن تي ٿيڻ گھرجي  ,,
5/5/2021 12:47,صدقو ٻڌا ,,
5/5/2021 12:46,فلحال پڪ ناھي ,,
5/5/2021 12:42,گانڌي جا اوگڻ ,,
5/5/2021 12:38,اوھان ڳالھائڻ چاھيو ٿا؟ يا ڪو ماھر ھجي ان بابت تہ ٻڌايو ,,
5/5/2021 12:34,اگر ڪنھن کي ٽوئيٽر ھيڊر تصوير گهربل ھجي تہ حاضر آھي   ,,
5/5/2021 6:13,تو نہیں تو پھر انکار کیسا ,,
5/4/2021 20:15,انفرادي مسئلو ھجي يا مجموعي، موقف ھر ڌر جو ٻڌبو. اھو ئي اصول آھي دنيا جو، صحافت جو. ,,
5/4/2021 17:24,محترمه نازيه ميمڻ  جا ٿورائتا آھيون جن پنھنجي قيمتي وقت مان ڪجھ گھڙيون ڪڍي سنڌي اسپيسز تي  پنھنجي ڪيريئر جي سفر متعلق  گف… ,,
5/4/2021 12:30,بس با ڪم گھڻو آ ,,
5/4/2021 12:23,ھاھا  ,,
5/4/2021 12:20,الزام ڪھڙو لڳو اٿس؟ ,,
5/4/2021 11:32,ڪو ڀر ‌ اچي دل پرڀائي ,,
5/4/2021 7:21,سھي بلڪل اھو آھي، پر رشتن  ننڍيون ڳالھايون ھونديون آھن مسئلا ٿين ٿا. ,,
5/4/2021 7:18,نائيس بيڊ ,,
5/4/2021 7:16,جڳاڙ ڪيون ٿا ,,
5/4/2021 7:15,ھائو يار سھي چئين ٿو ,,
5/4/2021 7:10,نہ بابا ھي ميسجز پڙھي اوھان ڪو فيصلو نٿا ڪري سگھو نہ ,,
5/4/2021 7:08,اوڪي ٻيو حڪم؟ ,,
5/4/2021 7:04,اڙي  پوءِ انتظار ڪيو ,,
5/4/2021 7:04, ھاڻي ٽڪيٽ جو بہ آپشن ھوندو  پيسئا ڏئي شامل ٿيو ,,
5/4/2021 7:02,پوءِ سڀني کي ملندو  ,,
5/4/2021 7:02,ائين بہ ناھي ڊپينڊ ڪري ٿو استعمال تي، ائين تہ حوال ٽوئيٽز  بہ ھڻي سگھجن ٿا ,,
5/4/2021 6:59,پوءِ سڀني کي ملندو. ,,
5/4/2021 6:57,ٽوئيٽر جي نئين پاليسيءَ مطابق اسپيسز ان کي ملندو جنھن جا فالوور 600 ھجن. جنھن وٽ فالوور گھٽ آھن اھو فالوو بيڪ مھم ھلائي. ,,
5/4/2021 6:53,جيڪڏھن پاڻي مٿان ڪا لھر ڪونھي ته اھو خيال نه ڪجو ته ان جي تھ  واڳون نه آھي. ,,
5/4/2021 6:31,ٺيڪ آ ائين به ھوندو پر منھنجي ذاتي تجربي  اھڙي ڳالھ ناھي آئي، ننڍيون وڏيون نوڪ جھوڪ… ,,
5/4/2021 6:19,بل گيٽس  زال جي طلاق واري معاملي مان خبر پئي تہ دنيا جا ڪيڏا بہ امير ترين مڙس ڇو نہ هجو. پر زال کي خوش ڪرڻ ناممڪن آهي. شاد… ,,
5/4/2021 6:13,چنا صاحب اھيو بہ چوڻ غلط آ ,,
5/4/2021 6:13,اسان معصوم.ناھيون  ,,
5/4/2021 6:11,ھاھاھاھاھاھاھا  واھ جي ڳالھ ڪئي اٿوَ ,,
5/4/2021 6:09,آرٽيڪل جي ليکڪہ ڪلھ اسان جي گيسٽ ھئي  ,,
5/4/2021 6:07,ھن عمر  ٻي ڇا ڪندو  ,,
5/4/2021 6:05,بل گيٽس ويڪسين ذريعي چِپ ھڻي جيڪا ٽيڪنالاجي اسان مسلمانن کان چورائي، اھا ٽيڪنالاجي سندس ڳچي پئجي وئي، ملينڊا گيٽس پ… ,,
5/3/2021 20:25,قاتل کي عدالت  ڇو ٻڌو ويندو آھي؟ ,,
5/3/2021 20:17,منھنجي خيال  اھو سٺو آھي، موقف ٻنھي پاسن جو ھجي، پ پ جي حمايتن کي ڇڏيو پر اھا خود صحافتي ڪرت  شامل آھي تہ اڳين کي… ,,
5/3/2021 18:55,منهنجي ذات ڪنڀار آ تنهن لا مٽي  مٽيءَ جي ٿانون سان دلي جڙيل هان تمام گهڻو شوق به آهي سکڻ جو ڪم کي پر، اهيو ڪم بابا وارن… ,,
5/3/2021 18:31,ڇا توهان خميس جي رات لاءِ ايترو هوندا آهيو ڇو ته بغير ڪنهن روڪ جي مون سان سڄي رات ڳالهائي سگهو ٿا؟ ڇا اوهان… ,,
5/3/2021 18:31,مان اڳ  ته ڪڏهن به اوهان کي ڪجهه چوندي ڪيٻايو ناهي پوءِ هاڻي خبر ناهي ڇو ايترو محسوس ٿيڻ لڳو آهي؟ منهنجو هر لف… ,,
5/3/2021 18:31,اسپيس اچڻ  مصروفيتن بعد ڪنھن پاران لکيل خط نما ميسج ,,
5/3/2021 18:10,ھاھا  ,,
5/3/2021 18:10,بس سائين مسئلا نہ ڏٺا؟ ، ,,
5/3/2021 18:09,سنڌي اسپيس  ڪجھ ٽيڪنيڪل اشوز هئا پر ان هوندي بہ هڪ بهترين سيشن ٿي ويو... ,,
5/3/2021 17:10,جيڪ ڊورسي  ملڪ رياض جو ڳٺ جوڙ  ,,
5/3/2021 14:42,ڏاڙھي وارو ماڪوڙا آ ,,
5/3/2021 11:02,افلو  اومپا  ,,
5/3/2021 9:29,سنڌي اسپيسز تي اڄ رات ۹ وڳي نذيحہ سيد علي بحريا مسئلي تي اسان سان ڳالھائيندي، جوائن ڪرڻ نہ وسارجو  ,,
5/3/2021 9:23,سنڌي اسپيسز تي اڄ رات ۹ وڳي نذيحہ سيد علي بحريا مسئلي تي اسان سان ڳالھائيندي، جوائن ڪرڻ نہ وسارجو  ,,
5/3/2021 8:45,اسان جي ڳوٺان پائپ ڇڪي وڃو ڀلا  ,,
5/3/2021 8:34,سچي ڏک ٿيو ۲۱ ھين صدي  اسان وٽ صاف پاڻي جو ڪو انتظام ناھي ,,
5/3/2021 8:32,وڏو ظلم آ  ,,
5/3/2021 8:32,نه ھتي زمينن تي پاڻي مشين کان سواءِ ته چڙھي ئي ڪونھ...پاڻي نه ھجڻ ڪري زمين ڏيھون ڏيھن ڪلر پئي تبديل ٿئي اسان جي… ,,
5/3/2021 8:32,ھا ٻين تي ڊپيڊنٽ ھجو تہ الڳ ڳالھ آھي، باقي ھوئين ٻي جي ڇو ٻڌجي يا پريشان ٿجي  ,,
5/3/2021 8:17,لاڙ کي پاڻي ڏيو.  ,,
5/3/2021 8:15,سنڌ ان خوبصورت ڇوڪريءَ جيان آهي، جنهن جي چپن جو رَسُ چُوسڻ لاءِ ڳوٺ جا ڳڀرو ڏينهن رات شهپر وٽيندا رهن ٿا. ,,
5/3/2021 8:09,پر اصولن ورسي  سالگرھ جا ڏينھن مقرر ھجن ٿا، انھن کي اڳتي پوئتي ڪرڻ بجاءِ سٺو آھي تہ ٻين ٽرينڊن کي اڳتي پوئتي ڪجي ,,
5/3/2021 7:34,حالت آ ,,
5/3/2021 7:31,اڄ آريسر صاحب لاءِ ٽرينڊ رٿيل ھو، لاڙي کڻي ٻہ ڏينھن صبر ڪن ھا، ھوش خطا آھن قوم جا، جتان آيو ڊز ٿا ڪرائين  ,,
5/3/2021 7:18,دوست بہ چريا  ,,
5/3/2021 7:16,ھنن ڪير؟ ,,
5/2/2021 13:17,اول خير، اڄ رات ۹ وڳي اسان سان قاضي آصف سنڌي اسپيسز  گڏ ھوندا، سائين ڪلھ ان صحافين جي وفد  شامل ھيا جن بحريا ٽائون  ان… ,,
5/2/2021 9:27,جڏھن سائين بحريا جو مسئلو ھجي، تہ دوست اسرائيل کان ويندي اسٽرلي… ,,
5/2/2021 9:12,بلڪل نہ، اھو مان الميو ٻڌايان پيو تہ ڪو حڪومت ھجي يا اپوزيشن … ,,
5/2/2021 8:59,سر اھا ڪا زرداري جي جسٽيفڪشن لاءِ ناھي، پر ھر تنظيم انھن ڪمن  ملوث رھي آھي، جنھ… ,,
5/2/2021 8:49,ھڪ ڏند ڪٿا آھي تہ گھرن انب ناھن ٿيندا  شايد اوھان بہ ٻڌو ھجي. ,,
5/2/2021 8:23,بس سر سھي چوندا آھن شريف صرف اھو آھي جنھن کي اڃان تائين موقعو نہ مليو ھجي. نہ تہ… ,,
5/2/2021 8:14,سنڌ  آئي ڏينهن ڪانه ڪا مائينر ھندو ڇوڪري کي اغوا ڪري بدترين تشدد جو شڪار ڪري جبري مذھب تبديل ڪرايو ويندو آھي ھاڻي اھو… ,,
5/2/2021 8:08,ھوئين مونکي ان بابات ڪا خبر ناھي پر اگر جي زرداري صاحب جو نالو لکجي ٿو تہ پوءِ ق… ,,
5/2/2021 7:26,سر ڀلا اڄڻ صاحب ڊان جي رپورٽ بجاءِ پانچا  ٻانھون مٿي ڪري ٽوئيٽ ڪري ھا تہ اوئي زرداري ھوشياري… ,,
5/1/2021 20:03,سلڇڻي  متحرڪ نيڻ ناز کي جنم ڏڻ جون وڌايون. ,,
5/1/2021 19:01,ڳالھ وڻي ھوندي توکي ,,
5/1/2021 18:58,ان لاءِ دوست ارھا نہ ٿين، ڳائڻي کي ڪلام ٻڌائڻ جي فرمائش ڪبي، چوڪيدار کي پھرو ڏيڻ جو چئبو، ڪو اشو پوليٽڪس ڪري ٿو تہ… ,,
5/1/2021 18:58,ڇو تہ سنڌ جا قوم پرست ماڻھن سان صرف اشو پوليٽڪس  گڏ رھيا آھن، انھن پنھنجي سڃاڻپ ڪنھن منظم تنظيم بجا ھڪ پريشر گروپ… ,,
5/1/2021 18:58,ٿريڊ ,,
5/1/2021 18:07,ڪوري جا پانچي  ٻانھون مٿي ھئا نڪري پيو ان ٽائيم منصوبي ڏي  ,,
5/1/2021 18:06,مائيڪ مليو ,,
5/1/2021 18:03,اسان سوالڙو ڪيو   ٺپ اگنور ٿياسين  ,,
5/1/2021 18:00,وڏي حالت آھي  ,,
5/1/2021 17:56,ھوش تي جوش غالب آھي  ,,
5/1/2021 17:55,بس ٿڪي پيو؟ ,,
5/1/2021 13:24,پرسڪون ڳوٺ نبي بخش گبول ,,
5/1/2021 12:45,خواب ھجن آزاد تہ ٻیو ڇا ,,
4/30/2021 20:08,مان ان لاء اڳ ئي چيو ته ,,
4/30/2021 19:11,مان سگھڙ مڙس ٿيندس، رڌ پچاء کان ويندي ٻھارو ڏيڻ تائين، سڀ ڪم ايندا آھن.  ,,
4/30/2021 17:23,پوءِ بدلي  ٻہ ڏيوس  ,,
4/30/2021 17:22,ائين نہ ڪر ڏاھي ٿي بابا ,,
4/30/2021 17:20,مائيڪ تہ ھيو اوھان وٽ سر ,,
4/30/2021 17:17,سر ڇوڪرن جا آئيڊل ڏسو  ,,
4/30/2021 17:16,شاھد مسعود ٺيڪ آ  ,,
4/30/2021 17:16,يار چارڻ تون واقعي ئي باقاعده تياري ڪري ايندو آهين تنهنجي ميزباني وڻي. ,,
4/30/2021 17:15,نه اسانجو ھوسٽ وڏو ٿي شاھزيب خانزاده ٿيندو ,,
4/30/2021 17:15,شاھد مسعود ,,
4/30/2021 17:15,اسان جو هوسٽ  وڏو ٿي  سنڌين جو ڪامران خان ٿيندو.  ,,
4/30/2021 17:15,ھلا ٿي لونڊو ,,
4/30/2021 17:14,بس باقي ڪجھ سال پوءِ وڏو ٿي ويندس  ,,
4/30/2021 17:13,سر مھرباني وڏا وڙ  ,,
4/30/2021 17:11,اسان جو هوسٽ  وڏو ٿي  سنڌين جو سهيل وڙائچ ٿيندو.  ,,
4/30/2021 13:19,’ریٹائرڈ کیپٹن‘ نے ان گاؤں کے رہائشیوں کو متنبہ کیا کہ وہ بحریہ ہر صورت میں یہ زمین لے کر رہیں گے کیونکہ انھیں ر… ,,
4/30/2021 11:00,اول خير، اڄ رات 9 بجي کانپوءِ سنڌي اسپيسز تي لاڙڪاڻي ڄائي بي بي سي اردو جي جاويد سومرو سان رهاڻ  ٿيندي. ضرور شامل ٿيندا.… ,,
4/29/2021 23:01,ڪو اسپيس آھي  لنڪڙو ڏيو ,,
4/29/2021 13:23,روڊ بريئر جا شيڊيوز ناھن ,,
4/29/2021 10:24,سائين ڪا ميڊيا اسائنمٽ آ، يا چڪر تي نڪتل آھيو؟ ,,
4/29/2021 9:18,ھڪ ڏينھن صبر ڪيو، اڄ اليڪشن آھي، جتي ھر پارٽي ٽرينڊ جي چڪر  لڳل آھي، ٽاپ ٽرينڊ اڄ تقريبن اھي ئي ٿيڻا آھن، ڀلا ساڳي…   ,,
4/29/2021 7:15,سر دوربين فٽ ڪيو ويٺا آھيو  ,,
4/28/2021 17:18,ماڻھو وڏا وندا آھن قسمان ,,
4/28/2021 8:32,بلڪل جيڪو ائين رپلائي ڪمنٽس ڪري تہ سادو ئي ٿيو نہ ,,
4/28/2021 8:29,مھرباني ,,
4/28/2021 8:29,ھاھاھا ويچارو ڪيڏو سادو آھي ,,
4/28/2021 8:25,مالڪ صحت ڏيندو سائين ,,
4/27/2021 21:40,انسان پاڻ ئي عڪس آھي  پاڻ ئي آئينو، ڪڏھن اڪيلائي  ھجوم ھجي ٿو  ڪڏھن ھجومن  اڪيلو  ,,
4/27/2021 19:29,ٻروچ معني رڍ  ,,
4/27/2021 18:13,اڄ جي سيشن   ڊاڪٽر مونيڪا  سان سان ٻين ڳالھين سان گڏ ھندستان  رھندڙ سنڌي  سنڌي ٻوليءَ لاءِ سندن فڪر تي ڊ… ,,
4/27/2021 16:03,ڳالھائڻ جو موقعو اوھان کي بغير چ… ,,
4/27/2021 15:56,ھاھا چاپلوسي ڇو ڪندو اسان ڪھڙا ايم پي اي لڳل آھيون ,,
4/27/2021 15:31,اسان کي تہ ھاڻي پڙھڻ جو وقت ئي نٿو ملي   ,,
4/27/2021 15:26,مھرباني عاشقلي  ,,
4/27/2021 15:26,ٿي چڻنگ ڪري چمڪاٽ؟ ,,
4/27/2021 15:25,نالو ناھي ڪتاب جو؟ ,,
4/27/2021 10:45,مان  ,,
4/27/2021 9:49,اڇا  ,,
4/27/2021 9:47,ڪھڙي شئي جائز ناھي؟ ,,
4/27/2021 9:46,درست پر مونکي لڳندو آھي تہ ھر ماڻھو مسئلا حل ڪرڻ چاھيندو آھي، ڪو اولاد پنھنجي ماءُ پي… ,,
4/27/2021 9:43,اوڪي سيٽ بُڪڊ ,,
4/27/2021 9:43,والدين ٻارن کي ايڏو اسپيس نہ ڏيندا تہ يقينن ائين ئي ٿيندو  اولاد باغي ٿيڻ شروع ٿيندو… ,,
4/27/2021 9:40,ان کي، جنھن کي اوھان چيو تہ سندس عمر اھڙا فيصلا ڪرڻ جھڙي نہ ھئي. ,,
4/27/2021 9:31,اڪثريت والدين کي دشمن ناھي سمجھندي پر ڪجھ ماڻھن جون حالتون مختلف آھن،مسئلن ڪنھن کي زو… ,,
4/27/2021 9:29,جنھن ڏوھ ئي نا سمجھي  ڪيو ھجي ان جي سزا تہ قانون  ئي ناھي تہ پوءِ سماج ان کي عبرت ج… ,,
4/27/2021 9:09,ان جو سادو مطلب آھي جنھن وقت ڇوڪري فيصلو ڪيو ان وقت اھڙي فيصلي جي ڄمار نہ ھئي، ان کي…  ,,
4/27/2021 8:59,اھا خام خيالي ڇا ھوندي آ سائين؟ ٻيو ماڻھو پنھنجا فيصلا ڪري سگھي ٿو ان لاءِ اھو چوڻ جي… ,,
4/27/2021 8:30,اڄ رات بجہ سنڌي اسپيسز جي مهمان ڊاڪٽر مونيڪا گرناني جنهن جو تعلق انڊيا کان آهي، جن سان “انڊيا  رهندڙ… ,,
4/26/2021 18:15,سر نوازشون  ,,
4/26/2021 18:15,پر اسان کي ڪيڏو برو لڳو جو ٿينڪس نہ چئي سگھاسين  ,,
4/26/2021 18:12,ھاھا سوچ اسان جو بي پي ڪيترا وارا لو ٿيو ھوندو ,,
4/26/2021 18:11,سر اھيو مٿان جو مسئلو آھي موبائيل جو نہ ,,
4/26/2021 18:09,سائين سيف سميجو صاحب جن جي مھرباني جن اسان کي وقت ڏنو  سنڌي موسيقي، ان  جدت  مسئلن توڙي روڪاوٽن بابت آگاھي ڏني. ,,
4/26/2021 18:09,اڄ اسپيسز چيو تہ مونکي ساھي ڏيو  اسان زوري ڪيس ,,
4/26/2021 18:07,سائين مھرباني، توڙي جو اسپيسز  مسئلا اچي ويا  ويندي ويندي بہ ڪريش لينڊنگ ڪرڻي پئي، پر ا… ,,
4/26/2021 13:27,وڏو داٻو آ ٻوٿ ، ماشاالله ,,
4/26/2021 11:24,پروڊڪٽ وڪڻندڙ 99 قيمت ڇو لکندا آهن؟ ,,
4/26/2021 9:35,سنڌ  جھڙو ماڻھو ئي مري ويا  ,,
4/26/2021 9:33,اول خير، اڄ رات سائين، سيف سميجو سنڌي اسپيسز جا مهمان آهن جن سان “سنڌي لوڪ  جديد ميوزڪ” ,,
4/26/2021 7:21,ٻارن جون ڳالھيون دل تي ناھن وٺبيون  ,,
4/25/2021 17:55,ھميشه وانگر ,,
4/25/2021 17:55,نہ تہ وڌيڪ ھينڊسم ٿي ويندي ميڊيم ,,
4/25/2021 17:49,ميڊيم انبلاڪ ڪيوس ,,
4/25/2021 7:22,دنيا جو واحد پوڙهو شخص سائين جي ايم سيد آهي جنهن جا عاشق نوجوان آهن. ,,
4/24/2021 19:30,ڏوڪري جي بهترين آرٽسٽ استاد حفيظ قاسماڻي جي آفيس ديوار تي سندس ئي ٺاهيل نيپولئن جي جنگي گهوڙي واري شاندار پورٽر…  ,,
4/24/2021 17:35,تمام بهترين سيشن رهيو، سنڌي اسپيسز جي پازيٽوِ استعمال تي دوستن کي شاباسون هجن️ ,,
4/24/2021 17:35,سائين نصير ميمڻ جا ٿورا جن وقت ڪڍي اسان کي پاڪستان خاص ڪري سنڌ جي سياسي  معاشي صورتحال جو جائزو پيش ڪيو. ,,
4/24/2021 15:50,ساڳي ريت ڪجھ وقت اڳ مودي  ٽرمپ جون تصويرون بہ گوگل ائين ڪي ورڊس  ميٽا ڊيٽا ذريعي ڏيکارڻ لڳو، جنھن کان پوءِ گوگل م… ,,
4/24/2021 15:50,پيارا اھا تصوير وڪي پيڊيا تي ناھي. اھا تصوير گوگل جي ناليج گراف  ڏيکاريل آھي  گوگل تصويرون مختلف مضمونن مان ڪي ور… ,,
4/24/2021 14:49,موھيا ميم دي ماڻي ,,
4/24/2021 14:49,جوڳي رمز رلايم ,,
4/24/2021 12:38,اللہ سندس کي جنت  جايون  اوھان سميت خاندان کي ھمٿ ڏي. آمين ,,
4/24/2021 12:37,مامادرست، سو تصوراتي تصوير ھجي نہ، پر يزيد جي تصوير کڻي ڪو چئي راجا ڏاھر آھي تہ اھا اسان کي قبول ھوندي؟؟؟ ,,
4/24/2021 12:37,بلڪل اڄ اميد سائين 9 وڳي شامل ھوندا اسان سان ,,
4/24/2021 10:57,اڇا سائنڻ لنڪ تہ ڏيو پيج جو ,,
4/24/2021 10:55,ھاھا  ,,
4/24/2021 10:53,ان ٽوئيٽ کي اٺ سالن  ڪنھن لائيڪ بہ نہ ڪيو ھو ,,
4/24/2021 10:51,ڪميڻا ڪتا,,
4/24/2021 10:32,وڏي حالت آھي، پاڪستان  محف… ,,  مرندڙڻ جو تعداد به ايئن ٿا ٻڌائن ڄڻ ......... ڀ چ 
4/24/2021 10:28,ھاھا بلڪل سائين منفي رويوز… ,,
4/24/2021 10:24,ھاھاھا  اسان کي پھراڻ بجا… ,,
4/24/2021 10:20,ڀلا تصوير ڇو ضروري آھي، جڏھن خبر نہ ھئي تہ ٺيڪ ھو، پر ھاڻي خبر آھي تہ اھو سک حڪمران آھن تہ پو… ,,
4/24/2021 10:17,پاڪستان  ھر شئي  ٺڳي آ پر… ,,
4/24/2021 9:28,يار چوتياپائي جي حد آھي، ھڪ سک حڪمران جي تصوير کي زوري چون ٿا ڏاھر جي تصوير آھي، وري انھن کي سمجھائڻ جي ڪوشش ڪيو تہ… ,,
4/24/2021 9:24,اھڙن سان بحث ئي اجايو آھي سچي.  ,,
4/24/2021 7:11,اڄ هڪ ٽوئيٽ مان گذريو جيڪو سنڌ سان تعلق رکندڙ انگريزي اخبار جي صحافي پوسٽ ڪيو هئو. وڊيو  هڪ ڇوڪري تي ڪتن جو حملو ڏيکاريل… ,,
4/24/2021 5:42,"اول خير، اڄ رات 9 بجي کانپوءِ سائين نصير ميمڻ سان سنڌ جي سياسي، سماجي  معاشي صورتحال تي ""سنڌي سپيسز"" تي ڪچھري ٿيندي. ",,
4/23/2021 9:59,تنھنجيون اکيون ٻئي خوني خنجر  ,,
4/22/2021 23:35,اکيون ٿي اکين سان ملائي چري آ ,,
4/22/2021 23:27,اکيون سڄڻ يار جون ڪُهي ڪن ڪباب ,,
4/22/2021 23:24,اڇا ٺيڪ. سکي ويو ,,
4/22/2021 23:24,نہ ڙي فقره آھيون ,,
4/22/2021 23:23,پرائمري ماستر ھوندو ,,
4/22/2021 23:22,پوي ٿو فرق ڊاڪٽر ,,
4/22/2021 23:22,بس اڳتي بہ اٽيچ نہ ٿجو ,,
4/22/2021 23:21,واھ جو مجھايو ٿا اسان کي ,,
4/22/2021 23:21,ڪانڌ نہ ڪنديس ڪو ٻيو، کٿورو ئي خوب ,,
